Product_Weight,Product_Sugar_Content,Product_Allocated_Area,Product_Type,Product_MRP,Store_Establishment_Year,Store_Size,Store_Location_City_Type,Store_Type
14.43,Low Sugar,0.068,Snack Foods,164.13,1999,Medium,Tier 1,Departmental Store
9.53,Regular,0.015,Hard Drinks,90.11,1998,Small,Tier 3,Food Mart
13.47,Low Sugar,0.093,Dairy,145.77,2009,Medium,Tier 2,Supermarket Type2
10.86,Regular,0.033,Breads,138.43,2009,Medium,Tier 2,Supermarket Type2
11.48,Low Sugar,0.048,Breads,102.47,1998,Small,Tier 3,Food Mart
12.54,Low Sugar,0.077,Dairy,178.81,1987,High,Tier 2,Supermarket Type1
11.72,reg,0.102,Baking Goods,143.79,2009,Medium,Tier 2,Supermarket Type2
17.37,Low Sugar,0.033,Soft Drinks,173.52,1999,Medium,Tier 1,Departmental Store
16.84,Low Sugar,0.099,Soft Drinks,211.79,1999,Medium,Tier 1,Departmental Store
13.43,Low Sugar,0.07,Fruits and Vegetables,146.63,2009,Medium,Tier 2,Supermarket Type2
13.2,Low Sugar,0.03,Dairy,149.75,2009,Medium,Tier 2,Supermarket Type2
12.64,No Sugar,0.013,Household,162.56,2009,Medium,Tier 2,Supermarket Type2
17.61,Low Sugar,0.11,Fruits and Vegetables,159.93,1999,Medium,Tier 1,Departmental Store
11.24,Low Sugar,0.044,Starchy Foods,134.05,2009,Medium,Tier 2,Supermarket Type2
13.84,Regular,0.104,Fruits and Vegetables,168.07,1987,High,Tier 2,Supermarket Type1
11.03,Low Sugar,0.07,Breads,84.04,1998,Small,Tier 3,Food Mart
11.76,Low Sugar,0.151,Breads,116.27,2009,Medium,Tier 2,Supermarket Type2
12.77,No Sugar,0.095,Household,138.01,2009,Medium,Tier 2,Supermarket Type2
14.74,Regular,0.072,Snack Foods,166.59,1999,Medium,Tier 1,Departmental Store
13.69,No Sugar,0.06,Others,138.98,2009,Medium,Tier 2,Supermarket Type2
11.39,Low Sugar,0.144,Meat,153.67,1999,Medium,Tier 1,Departmental Store
12.28,Regular,0.126,Soft Drinks,180.88,1987,High,Tier 2,Supermarket Type1
12.34,Low Sugar,0.168,Canned,156.47,2009,Medium,Tier 2,Supermarket Type2
13.84,Low Sugar,0.039,Baking Goods,174.45,1999,Medium,Tier 1,Departmental Store
10.35,Low Sugar,0.015,Hard Drinks,109.57,1998,Small,Tier 3,Food Mart
16.49,No Sugar,0.024,Health and Hygiene,181.14,1999,Medium,Tier 1,Departmental Store
12.19,Low Sugar,0.133,Snack Foods,146.07,2009,Medium,Tier 2,Supermarket Type2
10.45,No Sugar,0.027,Household,124.42,1987,High,Tier 2,Supermarket Type1
11.45,No Sugar,0.014,Health and Hygiene,119.93,2009,Medium,Tier 2,Supermarket Type2
8.81,Regular,0.073,Soft Drinks,138.65,1987,High,Tier 2,Supermarket Type1
12.22,Regular,0.038,Snack Foods,162.19,2009,Medium,Tier 2,Supermarket Type2
13.48,No Sugar,0.061,Health and Hygiene,152.22,2009,Medium,Tier 2,Supermarket Type2
10.67,Regular,0.077,Canned,133.41,2009,Medium,Tier 2,Supermarket Type2
12.89,Low Sugar,0.055,Fruits and Vegetables,145.21,2009,Medium,Tier 2,Supermarket Type2
11.94,Regular,0.025,Soft Drinks,156.56,2009,Medium,Tier 2,Supermarket Type2
11.86,No Sugar,0.043,Household,138.12,2009,Medium,Tier 2,Supermarket Type2
11.39,No Sugar,0.09,Household,148.97,2009,Medium,Tier 2,Supermarket Type2
14.3,Low Sugar,0.084,Snack Foods,153.77,2009,Medium,Tier 2,Supermarket Type2
9.59,Low Sugar,0.068,Baking Goods,105.51,1998,Small,Tier 3,Food Mart
13.13,Regular,0.076,Snack Foods,203.58,1987,High,Tier 2,Supermarket Type1
12.34,Low Sugar,0.103,Fruits and Vegetables,133.52,2009,Medium,Tier 2,Supermarket Type2
10.3,Low Sugar,0.082,Meat,97.08,1998,Small,Tier 3,Food Mart
12.53,Low Sugar,0.153,Dairy,138.85,2009,Medium,Tier 2,Supermarket Type2
8.93,Low Sugar,0.023,Canned,118.25,1998,Small,Tier 3,Food Mart
9.72,No Sugar,0.047,Household,139.61,2009,Medium,Tier 2,Supermarket Type2
8.71,Low Sugar,0.042,Frozen Foods,132.48,1998,Small,Tier 3,Food Mart
10.83,Low Sugar,0.174,Canned,111.45,1987,High,Tier 2,Supermarket Type1
14.06,No Sugar,0.042,Household,141.08,2009,Medium,Tier 2,Supermarket Type2
10.65,Low Sugar,0.062,Fruits and Vegetables,127.01,2009,Medium,Tier 2,Supermarket Type2
12.99,No Sugar,0.141,Household,106.83,2009,Medium,Tier 2,Supermarket Type2
12.35,No Sugar,0.036,Household,90.25,1998,Small,Tier 3,Food Mart
14.86,Low Sugar,0.009,Dairy,175.22,1987,High,Tier 2,Supermarket Type1
20.27,Low Sugar,0.021,Dairy,222.71,1999,Medium,Tier 1,Departmental Store
12.46,Low Sugar,0.082,Breakfast,161.42,2009,Medium,Tier 2,Supermarket Type2
15.05,No Sugar,0.014,Household,160.15,1999,Medium,Tier 1,Departmental Store
10.85,Low Sugar,0.097,Frozen Foods,138.56,2009,Medium,Tier 2,Supermarket Type2
10.65,Low Sugar,0.053,Soft Drinks,174.51,2009,Medium,Tier 2,Supermarket Type2
10.24,Low Sugar,0.098,Hard Drinks,108.62,1998,Small,Tier 3,Food Mart
10.51,Regular,0.078,Breakfast,132.72,2009,Medium,Tier 2,Supermarket Type2
12.49,No Sugar,0.006,Health and Hygiene,142.64,2009,Medium,Tier 2,Supermarket Type2
11.91,No Sugar,0.098,Health and Hygiene,160.78,2009,Medium,Tier 2,Supermarket Type2
12.43,Low Sugar,0.082,Frozen Foods,150.27,2009,Medium,Tier 2,Supermarket Type2
11.82,Low Sugar,0.104,Canned,81.45,1987,High,Tier 2,Supermarket Type1
16.68,Low Sugar,0.171,Frozen Foods,163.9,1987,High,Tier 2,Supermarket Type1
10.23,Low Sugar,0.142,Baking Goods,140.42,2009,Medium,Tier 2,Supermarket Type2
15.01,Low Sugar,0.178,Breads,187.3,1987,High,Tier 2,Supermarket Type1
13.22,No Sugar,0.008,Health and Hygiene,174.99,1987,High,Tier 2,Supermarket Type1
15.04,No Sugar,0.065,Household,159.1,1999,Medium,Tier 1,Departmental Store
15.29,Low Sugar,0.024,Baking Goods,177.0,1987,High,Tier 2,Supermarket Type1
11.11,Regular,0.048,Fruits and Vegetables,108.9,1987,High,Tier 2,Supermarket Type1
14.02,No Sugar,0.02,Household,176.65,1999,Medium,Tier 1,Departmental Store
15.29,Regular,0.12,Canned,140.61,2009,Medium,Tier 2,Supermarket Type2
14.02,Low Sugar,0.067,Frozen Foods,197.16,1987,High,Tier 2,Supermarket Type1
13.15,Low Sugar,0.067,Dairy,153.82,2009,Medium,Tier 2,Supermarket Type2
14.83,No Sugar,0.078,Health and Hygiene,195.94,1987,High,Tier 2,Supermarket Type1
16.04,Regular,0.018,Meat,188.04,1999,Medium,Tier 1,Departmental Store
8.68,Low Sugar,0.033,Snack Foods,105.52,1998,Small,Tier 3,Food Mart
12.79,Regular,0.174,Meat,162.29,2009,Medium,Tier 2,Supermarket Type2
9.61,Regular,0.074,Baking Goods,129.04,1987,High,Tier 2,Supermarket Type1
14.16,Low Sugar,0.017,Canned,197.89,1987,High,Tier 2,Supermarket Type1
9.2,No Sugar,0.058,Health and Hygiene,85.06,1998,Small,Tier 3,Food Mart
12.89,Regular,0.023,Snack Foods,101.86,2009,Medium,Tier 2,Supermarket Type2
12.88,No Sugar,0.036,Health and Hygiene,158.01,1998,Small,Tier 3,Food Mart
10.77,No Sugar,0.091,Household,131.52,2009,Medium,Tier 2,Supermarket Type2
10.31,No Sugar,0.036,Household,118.2,1987,High,Tier 2,Supermarket Type1
13.21,Low Sugar,0.071,Dairy,156.85,2009,Medium,Tier 2,Supermarket Type2
9.41,No Sugar,0.013,Health and Hygiene,121.78,1998,Small,Tier 3,Food Mart
13.46,Regular,0.122,Dairy,179.09,1999,Medium,Tier 1,Departmental Store
11.08,Low Sugar,0.031,Snack Foods,174.83,2009,Medium,Tier 2,Supermarket Type2
13.42,Low Sugar,0.131,Fruits and Vegetables,136.64,2009,Medium,Tier 2,Supermarket Type2
7.33,No Sugar,0.031,Household,83.2,1998,Small,Tier 3,Food Mart
12.48,Low Sugar,0.108,Fruits and Vegetables,109.75,2009,Medium,Tier 2,Supermarket Type2
11.07,Regular,0.102,Baking Goods,96.39,1998,Small,Tier 3,Food Mart
12.62,No Sugar,0.107,Household,194.64,1998,Small,Tier 3,Food Mart
12.84,Regular,0.103,Breads,177.55,1987,High,Tier 2,Supermarket Type1
12.04,Low Sugar,0.064,Canned,129.1,2009,Medium,Tier 2,Supermarket Type2
14.66,Low Sugar,0.066,Seafood,193.33,1999,Medium,Tier 1,Departmental Store
12.66,Low Sugar,0.013,Dairy,134.81,2009,Medium,Tier 2,Supermarket Type2
10.82,Low Sugar,0.064,Fruits and Vegetables,148.05,2009,Medium,Tier 2,Supermarket Type2
11.91,Low Sugar,0.036,Starchy Foods,147.64,2009,Medium,Tier 2,Supermarket Type2
8.47,Regular,0.031,Starchy Foods,73.7,1998,Small,Tier 3,Food Mart
11.91,Regular,0.174,Meat,101.32,1987,High,Tier 2,Supermarket Type1
14.76,Low Sugar,0.069,Frozen Foods,154.51,1987,High,Tier 2,Supermarket Type1
13.47,Low Sugar,0.123,Dairy,169.15,1987,High,Tier 2,Supermarket Type1
11.82,Low Sugar,0.162,Frozen Foods,184.56,1987,High,Tier 2,Supermarket Type1
14.33,Low Sugar,0.076,Dairy,180.41,1987,High,Tier 2,Supermarket Type1
8.7,Low Sugar,0.079,Fruits and Vegetables,136.77,1987,High,Tier 2,Supermarket Type1
13.32,Regular,0.054,Snack Foods,166.25,2009,Medium,Tier 2,Supermarket Type2
9.37,Low Sugar,0.042,Fruits and Vegetables,162.92,2009,Medium,Tier 2,Supermarket Type2
11.46,No Sugar,0.021,Health and Hygiene,132.35,2009,Medium,Tier 2,Supermarket Type2
10.63,Low Sugar,0.082,Breads,159.04,2009,Medium,Tier 2,Supermarket Type2
14.86,No Sugar,0.054,Household,156.97,1987,High,Tier 2,Supermarket Type1
11.85,Regular,0.034,Dairy,165.75,2009,Medium,Tier 2,Supermarket Type2
6.65,Low Sugar,0.068,Fruits and Vegetables,116.13,1998,Small,Tier 3,Food Mart
14.4,Low Sugar,0.138,Fruits and Vegetables,172.66,1999,Medium,Tier 1,Departmental Store
12.55,Low Sugar,0.095,Meat,139.35,2009,Medium,Tier 2,Supermarket Type2
15.3,Low Sugar,0.112,Snack Foods,194.14,1999,Medium,Tier 1,Departmental Store
15.28,No Sugar,0.061,Household,179.62,1987,High,Tier 2,Supermarket Type1
16.59,Low Sugar,0.021,Breads,221.88,1999,Medium,Tier 1,Departmental Store
8.71,Regular,0.018,Fruits and Vegetables,121.69,1998,Small,Tier 3,Food Mart
9.08,Low Sugar,0.012,Dairy,137.71,1987,High,Tier 2,Supermarket Type1
13.19,Low Sugar,0.053,Fruits and Vegetables,196.63,1987,High,Tier 2,Supermarket Type1
10.87,Low Sugar,0.105,Frozen Foods,106.74,1998,Small,Tier 3,Food Mart
16.43,Low Sugar,0.066,Frozen Foods,141.98,1999,Medium,Tier 1,Departmental Store
12.29,No Sugar,0.044,Household,120.74,2009,Medium,Tier 2,Supermarket Type2
13.77,Low Sugar,0.029,Meat,131.26,2009,Medium,Tier 2,Supermarket Type2
8.53,Low Sugar,0.026,Snack Foods,104.58,1998,Small,Tier 3,Food Mart
15.38,reg,0.096,Snack Foods,110.93,2009,Medium,Tier 2,Supermarket Type2
14.99,Regular,0.061,Fruits and Vegetables,150.68,1987,High,Tier 2,Supermarket Type1
7.27,Low Sugar,0.061,Soft Drinks,134.1,1998,Small,Tier 3,Food Mart
10.07,Regular,0.049,Breads,119.27,1987,High,Tier 2,Supermarket Type1
9.77,Low Sugar,0.013,Hard Drinks,115.44,1998,Small,Tier 3,Food Mart
11.36,Low Sugar,0.069,Soft Drinks,165.22,2009,Medium,Tier 2,Supermarket Type2
14.25,No Sugar,0.014,Others,166.64,1999,Medium,Tier 1,Departmental Store
9.16,Regular,0.023,Meat,112.78,1998,Small,Tier 3,Food Mart
12.98,Low Sugar,0.035,Snack Foods,130.02,2009,Medium,Tier 2,Supermarket Type2
12.97,Low Sugar,0.119,Snack Foods,148.91,2009,Medium,Tier 2,Supermarket Type2
15.76,Low Sugar,0.036,Canned,147.44,1987,High,Tier 2,Supermarket Type1
16.23,Regular,0.064,Frozen Foods,194.58,1999,Medium,Tier 1,Departmental Store
14.88,Low Sugar,0.031,Meat,160.28,1999,Medium,Tier 1,Departmental Store
13.15,Regular,0.062,Meat,131.62,2009,Medium,Tier 2,Supermarket Type2
9.91,No Sugar,0.059,Health and Hygiene,116.83,1998,Small,Tier 3,Food Mart
16.27,Regular,0.075,Meat,161.84,1987,High,Tier 2,Supermarket Type1
13.34,No Sugar,0.042,Household,159.57,2009,Medium,Tier 2,Supermarket Type2
9.49,Regular,0.084,Canned,89.21,1998,Small,Tier 3,Food Mart
10.08,Low Sugar,0.036,Snack Foods,146.12,2009,Medium,Tier 2,Supermarket Type2
17.0,Regular,0.183,Fruits and Vegetables,140.25,1999,Medium,Tier 1,Departmental Store
14.36,Regular,0.097,Soft Drinks,194.29,1987,High,Tier 2,Supermarket Type1
14.8,Low Sugar,0.089,Snack Foods,198.91,1999,Medium,Tier 1,Departmental Store
11.18,No Sugar,0.096,Health and Hygiene,127.62,2009,Medium,Tier 2,Supermarket Type2
15.58,No Sugar,0.045,Health and Hygiene,140.46,2009,Medium,Tier 2,Supermarket Type2
12.15,Low Sugar,0.081,Starchy Foods,78.82,1998,Small,Tier 3,Food Mart
14.55,Regular,0.107,Dairy,188.52,1999,Medium,Tier 1,Departmental Store
13.46,Low Sugar,0.15,Canned,169.06,1987,High,Tier 2,Supermarket Type1
14.92,No Sugar,0.171,Household,152.48,1987,High,Tier 2,Supermarket Type1
11.07,Regular,0.04,Snack Foods,97.88,1998,Small,Tier 3,Food Mart
12.96,Low Sugar,0.064,Soft Drinks,136.19,2009,Medium,Tier 2,Supermarket Type2
12.9,No Sugar,0.087,Household,176.86,1987,High,Tier 2,Supermarket Type1
12.08,Low Sugar,0.034,Fruits and Vegetables,131.77,2009,Medium,Tier 2,Supermarket Type2
11.26,Low Sugar,0.065,Fruits and Vegetables,90.04,1998,Small,Tier 3,Food Mart
14.91,Regular,0.08,Frozen Foods,157.23,1987,High,Tier 2,Supermarket Type1
10.57,Regular,0.121,Dairy,134.5,2009,Medium,Tier 2,Supermarket Type2
13.34,Regular,0.058,Snack Foods,108.9,2009,Medium,Tier 2,Supermarket Type2
14.3,Low Sugar,0.06,Canned,161.21,1987,High,Tier 2,Supermarket Type1
14.28,Low Sugar,0.019,Dairy,150.42,2009,Medium,Tier 2,Supermarket Type2
12.64,Low Sugar,0.099,Starchy Foods,96.05,1987,High,Tier 2,Supermarket Type1
15.26,No Sugar,0.026,Health and Hygiene,184.76,1987,High,Tier 2,Supermarket Type1
8.16,No Sugar,0.093,Household,64.66,1998,Small,Tier 3,Food Mart
13.31,Low Sugar,0.041,Dairy,130.39,2009,Medium,Tier 2,Supermarket Type2
10.67,Low Sugar,0.084,Frozen Foods,119.7,1987,High,Tier 2,Supermarket Type1
17.48,Low Sugar,0.12,Hard Drinks,213.86,1999,Medium,Tier 1,Departmental Store
11.13,No Sugar,0.005,Health and Hygiene,120.64,2009,Medium,Tier 2,Supermarket Type2
9.75,Regular,0.128,Fruits and Vegetables,138.87,2009,Medium,Tier 2,Supermarket Type2
12.19,Low Sugar,0.092,Breakfast,164.5,2009,Medium,Tier 2,Supermarket Type2
12.82,No Sugar,0.116,Household,125.12,2009,Medium,Tier 2,Supermarket Type2
14.16,Low Sugar,0.055,Seafood,138.84,2009,Medium,Tier 2,Supermarket Type2
9.73,Regular,0.031,Canned,175.81,2009,Medium,Tier 2,Supermarket Type2
9.86,Regular,0.116,Meat,95.57,1998,Small,Tier 3,Food Mart
15.71,Regular,0.064,Baking Goods,162.65,1999,Medium,Tier 1,Departmental Store
14.14,Low Sugar,0.041,Dairy,170.73,1999,Medium,Tier 1,Departmental Store
11.25,Regular,0.041,Fruits and Vegetables,153.72,2009,Medium,Tier 2,Supermarket Type2
14.83,Low Sugar,0.022,Meat,187.71,1987,High,Tier 2,Supermarket Type1
11.76,Low Sugar,0.053,Fruits and Vegetables,136.29,2009,Medium,Tier 2,Supermarket Type2
14.93,Low Sugar,0.165,Breads,185.32,1987,High,Tier 2,Supermarket Type1
13.92,Regular,0.083,Meat,174.02,1999,Medium,Tier 1,Departmental Store
12.56,Regular,0.018,Baking Goods,150.88,2009,Medium,Tier 2,Supermarket Type2
14.21,Regular,0.038,Frozen Foods,173.12,1999,Medium,Tier 1,Departmental Store
16.94,Regular,0.138,Fruits and Vegetables,220.44,1999,Medium,Tier 1,Departmental Store
15.62,Low Sugar,0.036,Frozen Foods,168.9,1987,High,Tier 2,Supermarket Type1
17.06,Low Sugar,0.1,Snack Foods,201.66,1987,High,Tier 2,Supermarket Type1
12.66,reg,0.065,Soft Drinks,98.86,1987,High,Tier 2,Supermarket Type1
9.5,Low Sugar,0.033,Snack Foods,118.06,1998,Small,Tier 3,Food Mart
15.48,Regular,0.142,Fruits and Vegetables,173.01,1987,High,Tier 2,Supermarket Type1
14.75,No Sugar,0.021,Household,166.82,1999,Medium,Tier 1,Departmental Store
13.31,Low Sugar,0.019,Dairy,145.26,2009,Medium,Tier 2,Supermarket Type2
7.85,Regular,0.164,Frozen Foods,115.66,1999,Medium,Tier 1,Departmental Store
13.08,Low Sugar,0.014,Dairy,139.35,2009,Medium,Tier 2,Supermarket Type2
16.33,Regular,0.057,Snack Foods,177.97,1999,Medium,Tier 1,Departmental Store
11.5,Low Sugar,0.168,Frozen Foods,128.0,2009,Medium,Tier 2,Supermarket Type2
14.7,Low Sugar,0.089,Fruits and Vegetables,199.21,1987,High,Tier 2,Supermarket Type1
12.49,Low Sugar,0.292,Frozen Foods,131.49,2009,Medium,Tier 2,Supermarket Type2
10.69,Low Sugar,0.093,Baking Goods,161.36,2009,Medium,Tier 2,Supermarket Type2
13.3,Regular,0.03,Canned,156.27,2009,Medium,Tier 2,Supermarket Type2
17.02,Regular,0.076,Fruits and Vegetables,224.36,1999,Medium,Tier 1,Departmental Store
10.15,Regular,0.052,Snack Foods,137.92,2009,Medium,Tier 2,Supermarket Type2
8.91,No Sugar,0.063,Others,118.37,1998,Small,Tier 3,Food Mart
12.21,No Sugar,0.075,Household,151.2,2009,Medium,Tier 2,Supermarket Type2
7.36,Low Sugar,0.011,Canned,130.79,1998,Small,Tier 3,Food Mart
11.61,Low Sugar,0.062,Snack Foods,140.06,2009,Medium,Tier 2,Supermarket Type2
14.06,No Sugar,0.142,Household,144.51,2009,Medium,Tier 2,Supermarket Type2
14.44,No Sugar,0.038,Health and Hygiene,151.68,2009,Medium,Tier 2,Supermarket Type2
12.65,Regular,0.094,Dairy,132.79,2009,Medium,Tier 2,Supermarket Type2
15.33,Low Sugar,0.032,Dairy,146.32,1987,High,Tier 2,Supermarket Type1
11.96,Regular,0.009,Baking Goods,159.43,2009,Medium,Tier 2,Supermarket Type2
10.01,No Sugar,0.08,Household,143.18,2009,Medium,Tier 2,Supermarket Type2
14.09,No Sugar,0.036,Health and Hygiene,207.15,1999,Medium,Tier 1,Departmental Store
9.01,Low Sugar,0.22,Meat,135.19,1998,Small,Tier 3,Food Mart
16.9,No Sugar,0.054,Household,204.06,1999,Medium,Tier 1,Departmental Store
12.64,No Sugar,0.015,Health and Hygiene,163.81,2009,Medium,Tier 2,Supermarket Type2
14.47,Low Sugar,0.03,Snack Foods,114.68,2009,Medium,Tier 2,Supermarket Type2
13.23,Regular,0.07,Frozen Foods,175.17,1987,High,Tier 2,Supermarket Type1
15.11,Low Sugar,0.01,Dairy,208.36,1999,Medium,Tier 1,Departmental Store
16.84,Regular,0.096,Frozen Foods,159.09,1998,Small,Tier 3,Food Mart
14.04,Regular,0.127,Meat,134.97,2009,Medium,Tier 2,Supermarket Type2
14.07,Low Sugar,0.074,Frozen Foods,155.36,2009,Medium,Tier 2,Supermarket Type2
15.28,Low Sugar,0.027,Frozen Foods,123.04,2009,Medium,Tier 2,Supermarket Type2
10.54,Low Sugar,0.076,Fruits and Vegetables,113.56,1998,Small,Tier 3,Food Mart
13.96,Low Sugar,0.026,Soft Drinks,168.46,1987,High,Tier 2,Supermarket Type1
12.07,Low Sugar,0.107,Dairy,118.99,2009,Medium,Tier 2,Supermarket Type2
15.26,Regular,0.031,Canned,170.72,1987,High,Tier 2,Supermarket Type1
