Product_Weight,Product_Sugar_Content,Product_Allocated_Area,Product_Type,Product_MRP,Store_Establishment_Year,Store_Size,Store_Location_City_Type,Store_Type
12.74,Low Sugar,0.037,Snack Foods,157.51,2009,Medium,Tier 2,Supermarket Type2
10.14,Low Sugar,0.122,Seafood,162.93,2009,Medium,Tier 2,Supermarket Type2
13.33,Low Sugar,0.054,Soft Drinks,149.59,2009,Medium,Tier 2,Supermarket Type2
11.08,Regular,0.171,Dairy,138.17,2009,Medium,Tier 2,Supermarket Type2
14.41,Regular,0.122,Meat,155.09,1987,High,Tier 2,Supermarket Type1
11.42,Regular,0.01,Soft Drinks,172.12,2009,Medium,Tier 2,Supermarket Type2
15.33,Regular,0.111,Fruits and Vegetables,210.12,1999,Medium,Tier 1,Departmental Store
13.54,Low Sugar,0.093,Canned,152.82,2009,Medium,Tier 2,Supermarket Type2
11.58,Low Sugar,0.07,Baking Goods,151.71,2009,Medium,Tier 2,Supermarket Type2
13.97,Low Sugar,0.025,Frozen Foods,188.22,1987,High,Tier 2,Supermarket Type1
11.63,No Sugar,0.011,Health and Hygiene,144.47,2009,Medium,Tier 2,Supermarket Type2
14.15,Regular,0.052,Frozen Foods,133.72,2009,Medium,Tier 2,Supermarket Type2
13.44,No Sugar,0.076,Household,137.65,2009,Medium,Tier 2,Supermarket Type2
12.21,Regular,0.019,Dairy,176.25,2009,Medium,Tier 2,Supermarket Type2
13.74,Low Sugar,0.04,Canned,186.96,1987,High,Tier 2,Supermarket Type1
11.55,Regular,0.023,Snack Foods,119.89,2009,Medium,Tier 2,Supermarket Type2
12.06,Low Sugar,0.157,Breakfast,104.46,1987,High,Tier 2,Supermarket Type1
12.58,No Sugar,0.026,Health and Hygiene,120.93,2009,Medium,Tier 2,Supermarket Type2
11.87,Low Sugar,0.072,Fruits and Vegetables,140.76,2009,Medium,Tier 2,Supermarket Type2
15.24,Low Sugar,0.053,Meat,204.28,1999,Medium,Tier 1,Departmental Store
14.4,Low Sugar,0.02,Canned,177.93,1999,Medium,Tier 1,Departmental Store
13.13,Low Sugar,0.027,Snack Foods,110.64,2009,Medium,Tier 2,Supermarket Type2
13.0,Low Sugar,0.042,Frozen Foods,146.99,2009,Medium,Tier 2,Supermarket Type2
9.39,Low Sugar,0.157,Canned,75.32,1998,Small,Tier 3,Food Mart
9.88,Regular,0.056,Frozen Foods,67.99,1998,Small,Tier 3,Food Mart
16.56,Regular,0.096,Fruits and Vegetables,185.24,1999,Medium,Tier 1,Departmental Store
17.15,Regular,0.019,Fruits and Vegetables,142.09,1999,Medium,Tier 1,Departmental Store
15.93,Low Sugar,0.014,Canned,172.22,1987,High,Tier 2,Supermarket Type1
12.21,Low Sugar,0.129,Fruits and Vegetables,142.19,2009,Medium,Tier 2,Supermarket Type2
10.99,Regular,0.028,Canned,186.74,2009,Medium,Tier 2,Supermarket Type2
12.08,Low Sugar,0.061,Frozen Foods,153.26,2009,Medium,Tier 2,Supermarket Type2
14.65,Regular,0.22,Dairy,174.5,1999,Medium,Tier 1,Departmental Store
12.59,No Sugar,0.193,Household,153.95,2009,Medium,Tier 2,Supermarket Type2
16.36,Low Sugar,0.078,Fruits and Vegetables,156.11,1999,Medium,Tier 1,Departmental Store
11.76,Regular,0.13,Snack Foods,172.43,2009,Medium,Tier 2,Supermarket Type2
12.08,Low Sugar,0.042,Dairy,179.07,1999,Medium,Tier 1,Departmental Store
12.23,Regular,0.019,Fruits and Vegetables,145.37,2009,Medium,Tier 2,Supermarket Type2
11.99,Regular,0.091,Fruits and Vegetables,163.82,2009,Medium,Tier 2,Supermarket Type2
15.21,Low Sugar,0.044,Soft Drinks,177.95,1987,High,Tier 2,Supermarket Type1
9.0,No Sugar,0.03,Health and Hygiene,31.0,1998,Small,Tier 3,Food Mart
12.41,Low Sugar,0.076,Meat,128.87,2009,Medium,Tier 2,Supermarket Type2
12.4,Low Sugar,0.021,Canned,153.16,2009,Medium,Tier 2,Supermarket Type2
16.9,Low Sugar,0.28,Baking Goods,179.19,1999,Medium,Tier 1,Departmental Store
14.03,Low Sugar,0.089,Snack Foods,127.42,1999,Medium,Tier 1,Departmental Store
12.07,No Sugar,0.045,Health and Hygiene,151.82,2009,Medium,Tier 2,Supermarket Type2
8.29,Low Sugar,0.144,Soft Drinks,130.89,1998,Small,Tier 3,Food Mart
14.41,Regular,0.084,Dairy,124.18,2009,Medium,Tier 2,Supermarket Type2
13.93,Regular,0.006,Snack Foods,155.02,2009,Medium,Tier 2,Supermarket Type2
15.57,No Sugar,0.091,Health and Hygiene,205.73,1999,Medium,Tier 1,Departmental Store
13.54,Regular,0.015,Soft Drinks,134.74,2009,Medium,Tier 2,Supermarket Type2
9.86,Regular,0.057,Frozen Foods,102.3,1999,Medium,Tier 1,Departmental Store
14.34,Low Sugar,0.16,Fruits and Vegetables,162.53,1999,Medium,Tier 1,Departmental Store
11.68,No Sugar,0.045,Household,114.64,2009,Medium,Tier 2,Supermarket Type2
15.32,Regular,0.056,Meat,152.49,1987,High,Tier 2,Supermarket Type1
10.74,Low Sugar,0.128,Canned,132.21,2009,Medium,Tier 2,Supermarket Type2
15.23,Low Sugar,0.042,Frozen Foods,140.48,2009,Medium,Tier 2,Supermarket Type2
12.2,No Sugar,0.1,Household,147.08,2009,Medium,Tier 2,Supermarket Type2
8.18,Low Sugar,0.104,Snack Foods,108.67,1998,Small,Tier 3,Food Mart
13.46,Low Sugar,0.092,Dairy,193.75,1987,High,Tier 2,Supermarket Type1
15.15,Regular,0.049,Frozen Foods,143.08,2009,Medium,Tier 2,Supermarket Type2
15.58,Regular,0.148,Baking Goods,155.8,1999,Medium,Tier 1,Departmental Store
13.67,Regular,0.036,Frozen Foods,134.98,2009,Medium,Tier 2,Supermarket Type2
17.03,Low Sugar,0.034,Baking Goods,212.33,1999,Medium,Tier 1,Departmental Store
12.49,Regular,0.077,Fruits and Vegetables,138.54,2009,Medium,Tier 2,Supermarket Type2
13.37,Low Sugar,0.026,Snack Foods,153.06,2009,Medium,Tier 2,Supermarket Type2
12.89,Regular,0.067,Fruits and Vegetables,116.78,2009,Medium,Tier 2,Supermarket Type2
15.35,Low Sugar,0.029,Frozen Foods,192.99,1999,Medium,Tier 1,Departmental Store
12.58,Low Sugar,0.023,Baking Goods,114.69,2009,Medium,Tier 2,Supermarket Type2
14.21,Regular,0.176,Dairy,144.38,2009,Medium,Tier 2,Supermarket Type2
9.96,No Sugar,0.038,Others,140.95,2009,Medium,Tier 2,Supermarket Type2
14.33,Low Sugar,0.013,Baking Goods,138.85,2009,Medium,Tier 2,Supermarket Type2
14.8,Low Sugar,0.11,Fruits and Vegetables,180.39,1987,High,Tier 2,Supermarket Type1
14.99,Low Sugar,0.042,Fruits and Vegetables,160.1,1999,Medium,Tier 1,Departmental Store
15.3,Low Sugar,0.126,Meat,209.54,1999,Medium,Tier 1,Departmental Store
12.84,No Sugar,0.032,Household,138.72,2009,Medium,Tier 2,Supermarket Type2
10.79,Regular,0.078,Snack Foods,120.9,1987,High,Tier 2,Supermarket Type1
10.72,Low Sugar,0.05,Snack Foods,119.37,1987,High,Tier 2,Supermarket Type1
12.89,Low Sugar,0.061,Baking Goods,174.88,1987,High,Tier 2,Supermarket Type1
11.82,Low Sugar,0.152,Snack Foods,123.64,2009,Medium,Tier 2,Supermarket Type2
13.44,Low Sugar,0.032,Dairy,180.62,1999,Medium,Tier 1,Departmental Store
12.18,Low Sugar,0.061,Soft Drinks,154.25,2009,Medium,Tier 2,Supermarket Type2
9.88,Low Sugar,0.123,Soft Drinks,130.54,1987,High,Tier 2,Supermarket Type1
9.76,Low Sugar,0.014,Soft Drinks,135.3,2009,Medium,Tier 2,Supermarket Type2
10.76,Low Sugar,0.08,Fruits and Vegetables,135.64,2009,Medium,Tier 2,Supermarket Type2
14.64,No Sugar,0.05,Health and Hygiene,176.55,1998,Small,Tier 3,Food Mart
14.02,Regular,0.035,Dairy,131.93,2009,Medium,Tier 2,Supermarket Type2
12.23,Regular,0.136,Breads,117.44,2009,Medium,Tier 2,Supermarket Type2
12.49,Low Sugar,0.027,Baking Goods,130.06,2009,Medium,Tier 2,Supermarket Type2
13.73,Low Sugar,0.064,Dairy,131.79,2009,Medium,Tier 2,Supermarket Type2
8.61,Regular,0.046,Frozen Foods,132.15,1998,Small,Tier 3,Food Mart
15.37,No Sugar,0.04,Others,120.78,2009,Medium,Tier 2,Supermarket Type2
15.87,Low Sugar,0.006,Frozen Foods,142.35,1987,High,Tier 2,Supermarket Type1
10.72,Low Sugar,0.045,Dairy,130.79,1998,Small,Tier 3,Food Mart
9.69,Low Sugar,0.104,Snack Foods,100.79,1998,Small,Tier 3,Food Mart
12.89,No Sugar,0.021,Health and Hygiene,158.2,2009,Medium,Tier 2,Supermarket Type2
11.84,No Sugar,0.122,Others,140.23,2009,Medium,Tier 2,Supermarket Type2
7.12,Regular,0.009,Dairy,57.41,1998,Small,Tier 3,Food Mart
17.53,Low Sugar,0.163,Baking Goods,240.4,1999,Medium,Tier 1,Departmental Store
11.76,No Sugar,0.075,Health and Hygiene,158.08,2009,Medium,Tier 2,Supermarket Type2
10.47,Regular,0.01,Canned,130.16,2009,Medium,Tier 2,Supermarket Type2
13.75,Regular,0.079,Starchy Foods,114.59,2009,Medium,Tier 2,Supermarket Type2
16.33,Low Sugar,0.052,Canned,167.31,1999,Medium,Tier 1,Departmental Store
11.53,Low Sugar,0.082,Baking Goods,144.04,2009,Medium,Tier 2,Supermarket Type2
14.64,Regular,0.042,Fruits and Vegetables,151.58,2009,Medium,Tier 2,Supermarket Type2
12.97,No Sugar,0.025,Household,114.48,2009,Medium,Tier 2,Supermarket Type2
11.0,Low Sugar,0.053,Canned,135.31,2009,Medium,Tier 2,Supermarket Type2
14.72,No Sugar,0.099,Health and Hygiene,176.1,1987,High,Tier 2,Supermarket Type1
12.65,Low Sugar,0.072,Fruits and Vegetables,187.61,1999,Medium,Tier 1,Departmental Store
12.9,No Sugar,0.025,Health and Hygiene,76.23,1998,Small,Tier 3,Food Mart
12.98,Low Sugar,0.021,Meat,124.86,2009,Medium,Tier 2,Supermarket Type2
11.57,Low Sugar,0.116,Dairy,131.07,2009,Medium,Tier 2,Supermarket Type2
11.37,No Sugar,0.133,Household,111.2,1987,High,Tier 2,Supermarket Type1
12.39,Regular,0.116,Dairy,128.98,2009,Medium,Tier 2,Supermarket Type2
13.77,Low Sugar,0.024,Fruits and Vegetables,153.21,2009,Medium,Tier 2,Supermarket Type2
13.16,Low Sugar,0.061,Snack Foods,185.32,1999,Medium,Tier 1,Departmental Store
12.74,Regular,0.048,Breads,162.51,2009,Medium,Tier 2,Supermarket Type2
13.73,No Sugar,0.031,Health and Hygiene,171.24,1987,High,Tier 2,Supermarket Type1
12.17,Low Sugar,0.026,Fruits and Vegetables,131.74,2009,Medium,Tier 2,Supermarket Type2
11.99,Low Sugar,0.049,Breads,121.01,2009,Medium,Tier 2,Supermarket Type2
13.62,Low Sugar,0.036,Fruits and Vegetables,196.11,1987,High,Tier 2,Supermarket Type1
16.92,No Sugar,0.015,Health and Hygiene,220.66,1999,Medium,Tier 1,Departmental Store
13.86,Low Sugar,0.061,Soft Drinks,152.03,2009,Medium,Tier 2,Supermarket Type2
11.38,Low Sugar,0.089,Baking Goods,134.69,1998,Small,Tier 3,Food Mart
9.45,Low Sugar,0.057,Frozen Foods,102.98,1998,Small,Tier 3,Food Mart
14.75,Low Sugar,0.076,Snack Foods,187.48,1987,High,Tier 2,Supermarket Type1
14.55,Regular,0.009,Fruits and Vegetables,179.65,1987,High,Tier 2,Supermarket Type1
14.11,Low Sugar,0.129,Soft Drinks,183.29,1987,High,Tier 2,Supermarket Type1
10.37,Regular,0.06,Soft Drinks,105.52,1998,Small,Tier 3,Food Mart
11.51,No Sugar,0.064,Health and Hygiene,161.13,2009,Medium,Tier 2,Supermarket Type2
14.3,No Sugar,0.023,Household,126.98,2009,Medium,Tier 2,Supermarket Type2
10.32,Low Sugar,0.14,Fruits and Vegetables,163.29,2009,Medium,Tier 2,Supermarket Type2
9.75,Low Sugar,0.116,Dairy,117.8,1998,Small,Tier 3,Food Mart
12.09,Low Sugar,0.018,Snack Foods,111.35,2009,Medium,Tier 2,Supermarket Type2
12.22,Regular,0.148,Baking Goods,126.41,2009,Medium,Tier 2,Supermarket Type2
16.66,Regular,0.082,Fruits and Vegetables,239.49,1999,Medium,Tier 1,Departmental Store
13.43,Low Sugar,0.185,Soft Drinks,129.18,2009,Medium,Tier 2,Supermarket Type2
11.41,No Sugar,0.071,Health and Hygiene,120.3,2009,Medium,Tier 2,Supermarket Type2
10.6,Low Sugar,0.12,Starchy Foods,120.41,1987,High,Tier 2,Supermarket Type1
13.02,Regular,0.009,Baking Goods,126.55,2009,Medium,Tier 2,Supermarket Type2
12.8,Regular,0.068,Soft Drinks,164.3,2009,Medium,Tier 2,Supermarket Type2
16.09,Regular,0.058,Snack Foods,229.63,1999,Medium,Tier 1,Departmental Store
12.95,Regular,0.032,Breakfast,106.82,2009,Medium,Tier 2,Supermarket Type2
11.21,Regular,0.021,Snack Foods,123.32,2009,Medium,Tier 2,Supermarket Type2
16.14,Regular,0.028,Fruits and Vegetables,129.92,2009,Medium,Tier 2,Supermarket Type2
13.49,Regular,0.051,Canned,121.63,2009,Medium,Tier 2,Supermarket Type2
13.91,Low Sugar,0.022,Fruits and Vegetables,132.72,2009,Medium,Tier 2,Supermarket Type2
16.83,Low Sugar,0.051,Dairy,173.25,1999,Medium,Tier 1,Departmental Store
11.41,No Sugar,0.028,Others,116.59,2009,Medium,Tier 2,Supermarket Type2
13.62,No Sugar,0.064,Household,173.0,1999,Medium,Tier 1,Departmental Store
15.53,Low Sugar,0.024,Baking Goods,184.27,1987,High,Tier 2,Supermarket Type1
10.74,Regular,0.022,Snack Foods,135.31,2009,Medium,Tier 2,Supermarket Type2
14.8,No Sugar,0.061,Household,174.32,1999,Medium,Tier 1,Departmental Store
13.06,Low Sugar,0.026,Frozen Foods,161.47,2009,Medium,Tier 2,Supermarket Type2
12.19,Low Sugar,0.137,Snack Foods,140.54,2009,Medium,Tier 2,Supermarket Type2
16.8,No Sugar,0.029,Health and Hygiene,179.01,1999,Medium,Tier 1,Departmental Store
10.34,Low Sugar,0.052,Dairy,163.11,2009,Medium,Tier 2,Supermarket Type2
11.58,Low Sugar,0.038,Fruits and Vegetables,143.92,2009,Medium,Tier 2,Supermarket Type2
17.5,Regular,0.106,Fruits and Vegetables,171.36,1999,Medium,Tier 1,Departmental Store
11.48,Regular,0.073,Canned,143.69,2009,Medium,Tier 2,Supermarket Type2
16.0,Low Sugar,0.048,Breads,177.06,1987,High,Tier 2,Supermarket Type1
6.82,Low Sugar,0.063,Canned,112.74,1998,Small,Tier 3,Food Mart
16.82,Low Sugar,0.113,Dairy,140.14,1999,Medium,Tier 1,Departmental Store
9.56,Regular,0.045,Meat,129.4,1987,High,Tier 2,Supermarket Type1
10.04,Low Sugar,0.038,Breakfast,159.94,2009,Medium,Tier 2,Supermarket Type2
16.39,Low Sugar,0.072,Snack Foods,175.0,1999,Medium,Tier 1,Departmental Store
9.13,Regular,0.03,Meat,81.96,1998,Small,Tier 3,Food Mart
12.57,No Sugar,0.102,Health and Hygiene,219.33,1987,High,Tier 2,Supermarket Type1
12.55,Low Sugar,0.033,Frozen Foods,145.81,2009,Medium,Tier 2,Supermarket Type2
17.66,Regular,0.116,Breads,175.58,1999,Medium,Tier 1,Departmental Store
15.21,No Sugar,0.008,Household,127.08,2009,Medium,Tier 2,Supermarket Type2
11.37,Low Sugar,0.07,Snack Foods,120.33,2009,Medium,Tier 2,Supermarket Type2
15.27,Regular,0.038,Baking Goods,168.12,1999,Medium,Tier 1,Departmental Store
11.23,No Sugar,0.065,Health and Hygiene,175.35,2009,Medium,Tier 2,Supermarket Type2
11.26,No Sugar,0.126,Household,100.62,1998,Small,Tier 3,Food Mart
15.41,Low Sugar,0.116,Dairy,181.24,1987,High,Tier 2,Supermarket Type1
10.55,No Sugar,0.179,Household,96.39,1998,Small,Tier 3,Food Mart
14.78,Regular,0.083,Snack Foods,160.61,1999,Medium,Tier 1,Departmental Store
10.15,Low Sugar,0.032,Fruits and Vegetables,135.64,2009,Medium,Tier 2,Supermarket Type2
13.95,No Sugar,0.141,Health and Hygiene,136.71,2009,Medium,Tier 2,Supermarket Type2
14.12,Low Sugar,0.099,Baking Goods,126.73,2009,Medium,Tier 2,Supermarket Type2
15.23,Low Sugar,0.089,Snack Foods,196.51,1999,Medium,Tier 1,Departmental Store
13.29,No Sugar,0.055,Household,192.75,1987,High,Tier 2,Supermarket Type1
14.56,Low Sugar,0.041,Dairy,173.87,1999,Medium,Tier 1,Departmental Store
12.77,Low Sugar,0.08,Fruits and Vegetables,113.63,2009,Medium,Tier 2,Supermarket Type2
14.92,Low Sugar,0.057,Dairy,161.57,1999,Medium,Tier 1,Departmental Store
12.62,Low Sugar,0.055,Meat,149.6,2009,Medium,Tier 2,Supermarket Type2
15.56,No Sugar,0.117,Household,203.69,1999,Medium,Tier 1,Departmental Store
10.82,Low Sugar,0.035,Baking Goods,150.24,2009,Medium,Tier 2,Supermarket Type2
14.05,Regular,0.113,Dairy,140.02,2009,Medium,Tier 2,Supermarket Type2
10.32,No Sugar,0.09,Household,151.9,2009,Medium,Tier 2,Supermarket Type2
17.42,Low Sugar,0.092,Frozen Foods,156.15,1999,Medium,Tier 1,Departmental Store
10.24,Low Sugar,0.016,Meat,169.41,2009,Medium,Tier 2,Supermarket Type2
15.19,Low Sugar,0.017,Dairy,174.23,1987,High,Tier 2,Supermarket Type1
11.18,Regular,0.076,Dairy,154.45,2009,Medium,Tier 2,Supermarket Type2
9.81,Regular,0.129,Dairy,92.15,1998,Small,Tier 3,Food Mart
14.7,Low Sugar,0.103,Seafood,148.61,2009,Medium,Tier 2,Supermarket Type2
12.17,Low Sugar,0.057,Canned,132.28,2009,Medium,Tier 2,Supermarket Type2
14.58,Low Sugar,0.128,Fruits and Vegetables,149.01,2009,Medium,Tier 2,Supermarket Type2
11.88,Regular,0.076,Dairy,198.5,1999,Medium,Tier 1,Departmental Store
7.39,Low Sugar,0.012,Fruits and Vegetables,113.4,1998,Small,Tier 3,Food Mart
12.18,Regular,0.12,Snack Foods,125.96,2009,Medium,Tier 2,Supermarket Type2
12.66,Low Sugar,0.036,Breads,145.71,2009,Medium,Tier 2,Supermarket Type2
13.71,Regular,0.092,Snack Foods,180.21,1999,Medium,Tier 1,Departmental Store
12.83,Low Sugar,0.03,Canned,95.15,1987,High,Tier 2,Supermarket Type1
13.28,Low Sugar,0.032,Fruits and Vegetables,132.4,2009,Medium,Tier 2,Supermarket Type2
12.42,Low Sugar,0.081,Soft Drinks,142.88,2009,Medium,Tier 2,Supermarket Type2
15.13,Regular,0.125,Meat,203.55,1999,Medium,Tier 1,Departmental Store
11.51,Low Sugar,0.052,Fruits and Vegetables,147.13,2009,Medium,Tier 2,Supermarket Type2
10.88,Regular,0.031,Meat,138.9,2009,Medium,Tier 2,Supermarket Type2
14.54,Regular,0.162,Baking Goods,191.76,1987,High,Tier 2,Supermarket Type1
8.86,No Sugar,0.099,Household,129.0,1998,Small,Tier 3,Food Mart
13.47,Regular,0.017,Fruits and Vegetables,102.19,2009,Medium,Tier 2,Supermarket Type2
15.1,Low Sugar,0.292,Fruits and Vegetables,151.74,1987,High,Tier 2,Supermarket Type1
11.03,Low Sugar,0.093,Soft Drinks,132.08,2009,Medium,Tier 2,Supermarket Type2
10.31,Low Sugar,0.017,Fruits and Vegetables,153.91,2009,Medium,Tier 2,Supermarket Type2
13.4,Low Sugar,0.088,Frozen Foods,148.79,2009,Medium,Tier 2,Supermarket Type2
14.82,Low Sugar,0.054,Fruits and Vegetables,152.24,1987,High,Tier 2,Supermarket Type1
11.17,No Sugar,0.044,Household,122.37,2009,Medium,Tier 2,Supermarket Type2
13.47,Low Sugar,0.184,Fruits and Vegetables,154.78,2009,Medium,Tier 2,Supermarket Type2
14.84,Regular,0.054,Baking Goods,112.86,2009,Medium,Tier 2,Supermarket Type2
14.92,Regular,0.067,Canned,187.06,1987,High,Tier 2,Supermarket Type1
10.76,No Sugar,0.052,Household,189.07,2009,Medium,Tier 2,Supermarket Type2
15.39,No Sugar,0.006,Others,179.95,1987,High,Tier 2,Supermarket Type1
12.51,Low Sugar,0.118,Starchy Foods,173.4,2009,Medium,Tier 2,Supermarket Type2
10.59,Low Sugar,0.119,Meat,72.59,1998,Small,Tier 3,Food Mart
11.4,Low Sugar,0.047,Snack Foods,101.58,1998,Small,Tier 3,Food Mart
8.25,Low Sugar,0.123,Dairy,100.0,1998,Small,Tier 3,Food Mart
14.48,Regular,0.019,Meat,158.6,1987,High,Tier 2,Supermarket Type1
12.24,Low Sugar,0.089,Meat,181.93,1987,High,Tier 2,Supermarket Type1
11.3,Low Sugar,0.174,Fruits and Vegetables,121.44,2009,Medium,Tier 2,Supermarket Type2
11.07,Regular,0.14,Snack Foods,132.45,2009,Medium,Tier 2,Supermarket Type2
17.77,Low Sugar,0.113,Frozen Foods,191.63,1999,Medium,Tier 1,Departmental Store
9.89,Regular,0.012,Baking Goods,131.75,2009,Medium,Tier 2,Supermarket Type2
17.46,Low Sugar,0.121,Fruits and Vegetables,230.51,1999,Medium,Tier 1,Departmental Store
12.59,No Sugar,0.02,Others,146.65,2009,Medium,Tier 2,Supermarket Type2
11.83,No Sugar,0.096,Others,182.95,1987,High,Tier 2,Supermarket Type1
15.64,Low Sugar,0.016,Frozen Foods,155.88,1999,Medium,Tier 1,Departmental Store
10.84,Low Sugar,0.023,Baking Goods,116.45,1987,High,Tier 2,Supermarket Type1
10.65,Low Sugar,0.046,Frozen Foods,160.56,2009,Medium,Tier 2,Supermarket Type2
11.62,Low Sugar,0.082,Snack Foods,139.95,2009,Medium,Tier 2,Supermarket Type2
9.68,Low Sugar,0.018,Hard Drinks,153.33,2009,Medium,Tier 2,Supermarket Type2
10.23,Low Sugar,0.123,Hard Drinks,182.45,2009,Medium,Tier 2,Supermarket Type2
12.93,Low Sugar,0.026,Fruits and Vegetables,144.85,2009,Medium,Tier 2,Supermarket Type2
10.56,Low Sugar,0.184,Frozen Foods,159.22,2009,Medium,Tier 2,Supermarket Type2
11.51,Regular,0.044,Fruits and Vegetables,128.68,2009,Medium,Tier 2,Supermarket Type2
15.66,Regular,0.044,Baking Goods,134.56,2009,Medium,Tier 2,Supermarket Type2
11.15,Low Sugar,0.14,Hard Drinks,126.41,2009,Medium,Tier 2,Supermarket Type2
14.35,Low Sugar,0.044,Dairy,166.92,1999,Medium,Tier 1,Departmental Store
13.3,Low Sugar,0.034,Fruits and Vegetables,98.5,2009,Medium,Tier 2,Supermarket Type2
14.96,Low Sugar,0.09,Dairy,139.19,2009,Medium,Tier 2,Supermarket Type2
13.19,Low Sugar,0.235,Snack Foods,141.68,2009,Medium,Tier 2,Supermarket Type2
14.38,Low Sugar,0.119,Canned,131.19,1999,Medium,Tier 1,Departmental Store
14.37,Regular,0.076,Frozen Foods,173.74,1999,Medium,Tier 1,Departmental Store
14.16,No Sugar,0.102,Household,172.4,1999,Medium,Tier 1,Departmental Store
11.05,Low Sugar,0.112,Soft Drinks,120.27,2009,Medium,Tier 2,Supermarket Type2
11.67,Regular,0.033,Frozen Foods,124.51,2009,Medium,Tier 2,Supermarket Type2
14.98,No Sugar,0.14,Household,187.98,1987,High,Tier 2,Supermarket Type1
12.79,Regular,0.045,Canned,152.02,2009,Medium,Tier 2,Supermarket Type2
11.94,Low Sugar,0.067,Soft Drinks,175.92,2009,Medium,Tier 2,Supermarket Type2
12.41,Regular,0.026,Hard Drinks,118.27,2009,Medium,Tier 2,Supermarket Type2
14.82,No Sugar,0.142,Health and Hygiene,158.87,1987,High,Tier 2,Supermarket Type1
16.41,No Sugar,0.105,Household,206.79,1999,Medium,Tier 1,Departmental Store
11.87,Low Sugar,0.025,Baking Goods,113.36,2009,Medium,Tier 2,Supermarket Type2
9.35,Low Sugar,0.174,Meat,137.23,2009,Medium,Tier 2,Supermarket Type2
10.03,Low Sugar,0.047,Dairy,140.57,2009,Medium,Tier 2,Supermarket Type2
13.33,Low Sugar,0.015,Snack Foods,147.52,2009,Medium,Tier 2,Supermarket Type2
11.28,Regular,0.03,Frozen Foods,149.32,1998,Small,Tier 3,Food Mart
15.46,No Sugar,0.026,Household,171.83,1987,High,Tier 2,Supermarket Type1
13.87,Low Sugar,0.1,Soft Drinks,178.64,1999,Medium,Tier 1,Departmental Store
10.58,Low Sugar,0.016,Fruits and Vegetables,144.73,2009,Medium,Tier 2,Supermarket Type2
10.7,Low Sugar,0.041,Baking Goods,160.61,2009,Medium,Tier 2,Supermarket Type2
14.1,Regular,0.031,Meat,155.49,2009,Medium,Tier 2,Supermarket Type2
11.71,Low Sugar,0.085,Dairy,151.65,2009,Medium,Tier 2,Supermarket Type2
10.88,Low Sugar,0.063,Canned,143.66,2009,Medium,Tier 2,Supermarket Type2
13.92,Low Sugar,0.057,Snack Foods,185.58,1987,High,Tier 2,Supermarket Type1
14.62,Regular,0.027,Snack Foods,162.41,1999,Medium,Tier 1,Departmental Store
11.89,Low Sugar,0.111,Dairy,172.07,2009,Medium,Tier 2,Supermarket Type2
12.22,Low Sugar,0.034,Frozen Foods,130.54,2009,Medium,Tier 2,Supermarket Type2
13.26,Regular,0.191,Fruits and Vegetables,148.31,2009,Medium,Tier 2,Supermarket Type2
11.13,Low Sugar,0.053,Soft Drinks,124.54,2009,Medium,Tier 2,Supermarket Type2
11.89,No Sugar,0.03,Health and Hygiene,122.19,2009,Medium,Tier 2,Supermarket Type2
16.34,Regular,0.112,Fruits and Vegetables,184.46,1999,Medium,Tier 1,Departmental Store
13.54,Regular,0.076,Breads,210.34,1987,High,Tier 2,Supermarket Type1
14.08,Low Sugar,0.077,Frozen Foods,128.96,2009,Medium,Tier 2,Supermarket Type2
13.42,Low Sugar,0.054,Soft Drinks,144.38,1999,Medium,Tier 1,Departmental Store
13.86,Low Sugar,0.039,Canned,146.29,2009,Medium,Tier 2,Supermarket Type2
8.18,Low Sugar,0.021,Snack Foods,118.86,1998,Small,Tier 3,Food Mart
11.2,Low Sugar,0.104,Fruits and Vegetables,143.69,2009,Medium,Tier 2,Supermarket Type2
